road,id,model_type,name,lat,lon,length,condition
Z1445,333000002,bridge,Z1445_LRPSa_LRPSb,23.3421108,90.8942497,1.0000000000000009,0
Z1445,333000003,link,Z1445_LRPSb_LRP001b,23.342083,90.8939719,1507.0,
Z1445,333000004,bridge,Z1445_LRP001b_LRP001c,23.3436386,90.881166,10.000000000000009,0
Z1445,333000005,link,Z1445_LRP001c_LRP003a,23.3436108,90.881166,2071.0,
Z1445,333000006,bridge,Z1445_LRP003a_LRP003b,23.3421663,90.8616667,3.0,1
Z1445,333000007,link,Z1445_LRP003b_LRP005b,23.3421941,90.8616111,1989.0000000000005,
Z1445,333000008,bridge,Z1445_LRP005b_LRP005c,23.3415274,90.8426386,11.999999999999567,0
Z1445,333000009,link,Z1445_LRP005c_LRP007a,23.3414719,90.8424719,1211.0000000000002,
Z1445,333000010,bridge,Z1445_LRP007a_LRP007b,23.3392497,90.8311382,4.5,2
Z1445,333000011,link,Z1445_LRP007b_LRP008b,23.3392219,90.8309993,1229.000000000001,
Z1445,333000012,bridge,Z1445_LRP008b_LRP008c,23.3308604,90.8253604,3.0,0
Z1445,333000013,link,Z1445_LRP008c_LRP010a,23.3306938,90.8252216,1215.0,
Z1445,333000014,bridge,Z1445_LRP010a_LRP010b,23.3295271,90.8121111,11.4,1
Z1445,333000015,link,Z1445_LRP010b_LRP010c,23.3295271,90.8119722,553.9999999999985,
Z1445,333000016,bridge,Z1445_LRP010c_LRP010d,23.3298604,90.8064167,5.000000000000782,0
Z1445,333000017,link,Z1445_LRP010d_LRP012a,23.3298604,90.8064444,1455.9999999999995,
Z1445,333000018,bridge,Z1445_LRP012a_LRP012b,23.3367219,90.8002222,9.999999999999787,0
Z1445,333000019,link,Z1445_LRP012b_LRP016b,23.3367219,90.8001111,4138.0,
Z1445,333000020,bridge,Z1445_LRP016b_LRP016c,23.3362497,90.7617222,2.5,0
Z1445,333000021,link,Z1445_LRP016c_LRPE,23.3363052,90.7616667,4151.999999999999,
Z1445,333000022,sourcesink,Z1445_end,23.346333,90.730416,0.0,
Z1448,334000000,sourcesink,Z1448_start,22.8981108,91.2333886,0.0,
Z1448,334000001,link,Z1448_LRPS_LRPE,22.8981108,91.2333886,7464.000000000002,
Z1448,334000002,sourcesink,Z1448_end,22.8720827,91.2727771,0.0,
Z1449,335000000,sourcesink,Z1449_start,22.8613611,91.0329993,0.0,
Z1449,335000001,link,Z1449_LRPS_LRPE,22.8613611,91.0329993,1601.0,
Z1449,335000002,sourcesink,Z1449_end,22.8491386,91.0282771,0.0,
Z1450,336000000,sourcesink,Z1450_start,22.9458886,91.1214993,0.0,
Z1450,336000001,link,Z1450_LRPS_LRPSa,22.9458886,91.1214993,490.0,
Z1450,336000002,bridge,Z1450_LRPSa_LRPSb,22.9432497,91.1231938,26.005,0
Z1450,336000003,link,Z1450_LRPSb_LRPE,22.9432497,91.123416,602.0000000000001,
Z1450,336000004,sourcesink,Z1450_end,22.9459441,91.1264993,0.0,
Z1452,337000000,sourcesink,Z1452_start,22.8653611,91.0971108,0.0,
Z1452,337000001,link,Z1452_LRPS_LRPE,22.8653611,91.0971108,1210.0,
Z1452,337000002,sourcesink,Z1452_end,22.8608333,91.10475,0.0,
Z1466,338000000,sourcesink,Z1466_start,23.0762216,90.7707771,0.0,
Z1466,338000001,link,Z1466_LRPS_LRPE,23.0762216,90.7707771,9230.0,
Z1466,338000002,sourcesink,Z1466_end,23.0728049,90.8372774,0.0,
Z1472,339000000,sourcesink,Z1472_start,22.9895552,90.7889997,0.0,
Z1472,339000001,link,Z1472_LRPS_LRP007a,22.9895552,90.7889997,6974.000000000001,
Z1472,339000002,bridge,Z1472_LRP007a_LRP007b,23.0336386,90.7855274,11.975,1
Z1472,339000003,link,Z1472_LRP007b_LRPE,23.0336663,90.7854441,1858.0000000000005,
Z1472,339000004,sourcesink,Z1472_end,23.0366663,90.7681104,0.0,
Z1482,340000000,sourcesink,Z1482_start,23.2506111,90.7853052,0.0,
Z1482,340000001,link,Z1482_LRPS_LRP010a,23.2506111,90.7853052,10008.0,
Z1482,340000002,bridge,Z1482_LRP010a_LRP010b,23.3227493,90.786833,31.000000000000583,0
Z1482,340000003,link,Z1482_LRP010b_LRP011a,23.3230827,90.786833,1253.9999999999995,
Z1482,340000004,bridge,Z1482_LRP011a_LRP011b,23.3296938,90.7788882,9.9,1
Z1482,340000005,link,Z1482_LRP011b_LRP013a,23.3298049,90.7788604,1741.999999999999,
Z1482,340000006,bridge,Z1482_LRP013a_LRP013b,23.3432497,90.7726382,24.92,2
Z1482,340000007,link,Z1482_LRP013b_LRPE,23.3434997,90.7726382,3669.000000000001,
Z1482,340000008,sourcesink,Z1482_end,23.3702771,90.769166,0.0,
Z1504,341000000,sourcesink,Z1504_start,21.1977219,92.1705549,0.0,
Z1504,341000001,link,Z1504_LRPS_LRPSb,21.1977219,92.1705549,443.0,
Z1504,341000002,bridge,Z1504_LRPSb_LRPSc,21.1954997,92.1733604,8.35,1
Z1504,341000003,link,Z1504_LRPSc_LRPE,21.1954163,92.1734438,1493.0000000000002,
Z1504,341000004,sourcesink,Z1504_end,21.1851941,92.1801382,0.0,
Z1508,342000000,sourcesink,Z1508_start,22.8394163,91.1191382,0.0,
Z1508,342000001,link,Z1508_LRPS_LRP015a,22.8394163,91.1191382,15519.000000000002,
Z1508,342000002,bridge,Z1508_LRP015a_LRP015b,22.8008889,91.2396663,45.999999999999375,0
Z1508,342000003,link,Z1508_LRP015b_LRPE,22.8009444,91.239833,22435.0,
Z1508,342000004,sourcesink,Z1508_end,22.8280549,91.3245827,0.0,
Z1510,343000000,sourcesink,Z1510_start,22.9425274,90.8373608,0.0,
Z1510,343000001,link,Z1510_LRPS_LRP008a,22.9425274,90.8373608,8390.000000000002,
Z1510,343000002,bridge,Z1510_LRP008a_LRP008b,22.9826382,90.8809716,3.0,0
Z1510,343000003,link,Z1510_LRP008b_LRP029c,22.9826382,90.8810549,19715.0,
Z1510,343000004,bridge,Z1510_LRP029c_LRP029d,23.0626111,90.9709993,9.99999999999801,0
Z1510,343000005,link,Z1510_LRP029d_LRPE,23.0625833,90.9710271,19.999999999999574,
Z1510,343000006,sourcesink,Z1510_end,23.0625556,90.9710271,0.0,
Z1601,344000000,sourcesink,Z1601_start,22.8421108,91.8374441,0.0,
Z1601,344000001,link,Z1601_LRPS_LRPSa,22.8421108,91.8374441,419.0,
Z1601,344000002,bridge,Z1601_LRPSa_LRPSb,22.8392497,91.8386663,13.92,2
Z1601,344000003,link,Z1601_LRPSb_LRP005a,22.8392219,91.8388052,4884.0,
Z1601,344000004,bridge,Z1601_LRP005a_LRP005b,22.8123889,91.8682493,24.4,1
Z1601,344000005,link,Z1601_LRP005b_LRP006b,22.8125556,91.8684438,1512.9999999999998,
Z1601,344000006,bridge,Z1601_LRP006b_LRP006c,22.8016667,91.8732771,20.48,2
Z1601,344000007,link,Z1601_LRP006c_LRP007a,22.8015833,91.8734438,493.9999999999998,
Z1601,344000008,bridge,Z1601_LRP007a_LRP007b,22.7983886,91.8759438,21.95,1
Z1601,344000009,link,Z1601_LRP007b_LRP012a,22.7982774,91.8759716,5089.000000000001,
Z1601,344000010,bridge,Z1601_LRP012a_LRP012b,22.7903052,91.9034167,36.849999999999994,2
Z1601,344000011,link,Z1601_LRP012b_LRP013a,22.7904997,91.9036944,1047.0000000000005,
Z1601,344000012,bridge,Z1601_LRP013a_LRP013b,22.7978608,91.9085278,42.650000000000006,2
Z1601,344000013,link,Z1601_LRP013b_LRP013c,22.7981108,91.9088333,78.99999999999885,
Z1601,344000014,bridge,Z1601_LRP013c_LRP013d,22.7987497,91.9090278,93.0,1
Z1601,344000015,link,Z1601_LRP013d_LRPE,22.799333,91.90975,60.0000000000005,
Z1601,344000016,sourcesink,Z1601_end,22.7996941,91.9101944,0.0,
Z1602,345000000,sourcesink,Z1602_start,22.9460552,91.86225,0.0,
Z1602,345000001,link,Z1602_LRPS_LRPSa,22.9460552,91.86225,23.0,
Z1602,345000002,bridge,Z1602_LRPSa_LRPSb,22.9459441,91.8623056,17.0,0
Z1602,345000003,link,Z1602_LRPSb_LRP006a,22.9459163,91.8623333,5673.0,
Z1602,345000004,bridge,Z1602_LRP006a_LRP006b,22.9375552,91.9051389,14.99999999999968,0
Z1602,345000005,link,Z1602_LRP006b_LRP006c,22.9375552,91.9051667,291.99999999999983,
Z1602,345000006,bridge,Z1602_LRP006c_LRP006d,22.9364441,91.9076389,12.000000000000455,0
Z1602,345000007,link,Z1602_LRP006d_LRP010a,22.9363886,91.9077222,3564.9999999999995,
Z1602,345000008,bridge,Z1602_LRP010a_LRP010b,22.9240271,91.9357219,38.000000000000256,0
Z1602,345000009,link,Z1602_LRP010b_LRP017a,22.9243327,91.9359441,7205.0,
Z1602,345000010,bridge,Z1602_LRP017a_LRP017b,22.9350552,91.978916,27.000000000001023,0
Z1602,345000011,link,Z1602_LRP017b_LRP018a,22.9349163,91.9789993,1474.999999999998,
Z1602,345000012,bridge,Z1602_LRP018a_LRP018b,22.923666,91.9801382,22.2,0
Z1602,345000013,link,Z1602_LRP018b_LRP021a,22.9236938,91.9786938,2658.000000000001,
Z1602,345000014,bridge,Z1602_LRP021a_LRP021b,22.9233327,92.0021389,33.99999999999892,0
Z1602,345000015,link,Z1602_LRP021b_LRPE,22.9233049,92.0023611,975.9999999999991,
Z1602,345000016,sourcesink,Z1602_end,22.9213049,92.0122778,0.0,
Z1603,346000000,sourcesink,Z1603_start,23.1137222,91.979416,0.0,
Z1603,346000001,link,Z1603_LRPS_LRPSb,23.1137222,91.979416,792.0000000000001,
Z1603,346000002,bridge,Z1603_LRPSb_LRPSc,23.1184993,91.9845552,5.1,0
Z1603,346000003,link,Z1603_LRPSc_LRP003b,23.1185549,91.9846108,2721.0,
Z1603,346000004,bridge,Z1603_LRP003b_LRP003c,23.1349997,91.9994719,16.000000000000014,0
Z1603,346000005,link,Z1603_LRP003c_LRP015a,23.1351108,91.999583,11785.0,
Z1603,346000006,bridge,Z1603_LRP015a_LRP015b,23.2108889,92.0485274,13.5,0
Z1603,346000007,link,Z1603_LRP015b_LRP017b,23.21125,92.0487219,2418.999999999999,
Z1603,346000008,bridge,Z1603_LRP017b_LRP017c,23.2299993,92.05425,28.999999999999915,0
Z1603,346000009,link,Z1603_LRP017c_LRP020a,23.2301382,92.0544722,2772.000000000002,
Z1603,346000010,bridge,Z1603_LRP020a_LRP020b,23.244083,92.0711938,123.99999999999878,0
Z1603,346000011,link,Z1603_LRP020b_LRP033a,23.244333,92.0723604,13022.999999999998,
Z1603,346000012,bridge,Z1603_LRP033a_LRP033b,23.2941941,92.1623611,21.7,0
Z1603,346000013,link,Z1603_LRP033b_LRP034a,23.2943886,92.1623611,1184.9999999999952,
Z1603,346000014,bridge,Z1603_LRP034a_LRP034b,23.3009444,92.1661389,109.00000000000176,0
Z1603,346000015,link,Z1603_LRP034b_LRP038a,23.30125,92.1671104,4033.9999999999986,
Z1603,346000016,bridge,Z1603_LRP038a_LRP038b,23.3040278,92.1963608,24.00000000000091,0
Z1603,346000017,link,Z1603_LRP038b_LRP040a,23.3040833,92.1966108,1910.0000000000036,
Z1603,346000018,bridge,Z1603_LRP040a_LRP040b,23.3115556,92.2095833,73.99999999999807,0
Z1603,346000019,link,Z1603_LRP040b_LRP042a,23.3118333,92.2095556,2186.0,
Z1603,346000020,bridge,Z1603_LRP042a_LRP042b,23.3290271,92.2116389,5.1,0
Z1603,346000021,link,Z1603_LRP042b_LRP046a,23.3293604,92.2115278,3436.0,
Z1603,346000022,bridge,Z1603_LRP046a_LRP046b,23.3545,92.2095833,47.00000000000415,0
Z1603,346000023,link,Z1603_LRP046b_LRP047a,23.3548611,92.2093611,1152.0000000000011,
Z1603,346000024,bridge,Z1603_LRP047a_LRP047b,23.3621667,92.2061667,44.9999999999946,0
Z1603,346000025,link,Z1603_LRP047b_LRP049a,23.3623611,92.2065556,2041.0000000000039,
Z1603,346000026,bridge,Z1603_LRP049a_LRP049b,23.369916,92.2148889,37.9999999999967,0
Z1603,346000027,link,Z1603_LRP049b_LRPE,23.3699438,92.21525,15177.000000000005,
Z1603,346000028,sourcesink,Z1603_end,23.3909719,92.284833,0.0,
Z1604,347000000,sourcesink,Z1604_start,23.1136111,91.9794716,0.0,
Z1604,347000001,link,Z1604_LRPS_LRP004a,23.1136111,91.9794716,3698.9999999999995,
Z1604,347000002,bridge,Z1604_LRP004a_LRP004b,23.139833,91.9627778,37.00000000000037,0
Z1604,347000003,link,Z1604_LRP004b_LRP006b,23.1401108,91.9626944,1986.0000000000002,
Z1604,347000004,bridge,Z1604_LRP006b_LRP006c,23.1561111,91.95675,29.99999999999936,0
Z1604,347000005,link,Z1604_LRP006c_LRP008a,23.1562778,91.9565,1821.0000000000005,
Z1604,347000006,bridge,Z1604_LRP008a_LRP008b,23.1659444,91.9436663,20.0,2
Z1604,347000007,link,Z1604_LRP008b_LRP009a,23.1662222,91.9434997,1370.9999999999995,
Z1604,347000008,bridge,Z1604_LRP009a_LRP009b,23.1759993,91.9359719,9.8,1
