ID,travel_time
Truck698,290.0
Truck699,290.0
Truck700,290.0
Truck701,290.0
Truck702,290.0
Truck703,290.0
Truck704,290.0
Truck705,290.0
Truck706,290.0
Truck707,290.0
Truck708,290.0
Truck709,290.0
Truck710,290.0
Truck711,290.0
Truck712,290.0
Truck713,290.0
Truck714,290.0
Truck715,290.0
Truck716,290.0
Truck717,290.0
Truck718,290.0
Truck719,290.0
Truck720,290.0
Truck721,290.0
Truck722,290.0
Truck723,290.0
Truck724,290.0
Truck725,290.0
Truck726,290.0
Truck727,290.0
Truck728,290.0
Truck729,290.0
Truck730,290.0
Truck731,290.0
Truck732,290.0
Truck733,290.0
Truck734,290.0
Truck735,290.0
Truck736,290.0
Truck737,290.0
Truck738,290.0
Truck739,290.0
Truck740,290.0
Truck741,290.0
Truck742,290.0
Truck743,290.0
Truck744,290.0
Truck745,290.0
Truck746,290.0
Truck747,290.0
Truck748,290.0
Truck749,290.0
Truck750,290.0
Truck751,290.0
Truck752,290.0
Truck753,290.0
Truck754,290.0
Truck755,290.0
Truck756,290.0
Truck757,290.0
Truck758,290.0
Truck759,290.0
Truck760,290.0
Truck761,290.0
Truck762,290.0
Truck763,290.0
Truck764,290.0
Truck765,290.0
Truck766,290.0
Truck767,290.0
Truck768,290.0
Truck769,290.0
Truck770,290.0
Truck771,290.0
Truck772,290.0
Truck773,290.0
Truck774,290.0
Truck775,290.0
Truck776,290.0
Truck777,290.0
Truck778,290.0
Truck779,290.0
Truck780,290.0
Truck781,290.0
Truck782,290.0
Truck783,290.0
Truck784,290.0
Truck785,290.0
Truck786,290.0
Truck787,290.0
Truck788,290.0
Truck789,290.0
Truck790,290.0
Truck791,290.0
Truck792,290.0
Truck793,290.0
Truck794,290.0
Truck795,290.0
Truck796,290.0
Truck797,290.0
Truck798,290.0
Truck799,290.0
Truck800,290.0
Truck801,290.0
Truck802,290.0
Truck803,290.0
Truck804,290.0
Truck805,290.0
Truck806,290.0
Truck807,290.0
Truck808,290.0
Truck809,290.0
Truck810,290.0
Truck811,290.0
Truck812,290.0
Truck813,290.0
Truck814,290.0
Truck815,290.0
Truck816,290.0
Truck817,290.0
Truck818,290.0
Truck819,290.0
Truck820,290.0
Truck821,290.0
Truck822,290.0
Truck823,290.0
Truck824,290.0
Truck825,290.0
Truck826,290.0
Truck827,290.0
Truck828,290.0
Truck829,290.0
Truck830,290.0
Truck831,290.0
Truck832,290.0
Truck833,290.0
Truck834,290.0
Truck835,290.0
Truck836,290.0
Truck837,290.0
Truck838,290.0
Truck839,290.0
Truck840,290.0
Truck841,290.0
Truck842,290.0
Truck843,290.0
Truck844,290.0
Truck845,290.0
Truck846,290.0
Truck847,290.0
Truck848,290.0
Truck849,290.0
Truck850,290.0
Truck851,290.0
Truck852,290.0
Truck853,290.0
Truck854,290.0
Truck855,290.0
Truck856,290.0
Truck857,290.0
Truck858,290.0
Truck859,290.0
Truck860,290.0
Truck861,290.0
Truck862,290.0
Truck863,290.0
Truck864,290.0
Truck865,290.0
Truck866,290.0
Truck867,290.0
Truck868,290.0
Truck869,290.0
Truck870,290.0
Truck871,290.0
Truck872,290.0
Truck873,290.0
Truck874,290.0
Truck875,290.0
Truck876,290.0
Truck877,290.0
Truck878,290.0
Truck879,290.0
Truck880,290.0
Truck881,290.0
Truck882,290.0
Truck883,290.0
Truck884,290.0
Truck885,290.0
Truck886,290.0
Truck887,290.0
Truck888,290.0
Truck889,290.0
Truck890,290.0
Truck891,290.0
Truck892,290.0
Truck893,290.0
Truck894,290.0
Truck895,290.0
Truck896,290.0
Truck897,290.0
Truck898,290.0
Truck899,290.0
Truck900,290.0
Truck901,290.0
Truck902,290.0
Truck903,290.0
Truck904,290.0
Truck905,290.0
Truck906,290.0
Truck907,290.0
Truck908,290.0
Truck909,290.0
Truck910,290.0
Truck911,290.0
Truck912,290.0
Truck913,290.0
Truck914,290.0
Truck915,290.0
Truck916,290.0
Truck917,290.0
Truck918,290.0
Truck919,290.0
Truck920,290.0
Truck921,290.0
Truck922,290.0
Truck923,290.0
Truck924,290.0
Truck925,290.0
Truck926,290.0
Truck927,290.0
Truck928,290.0
Truck929,290.0
Truck930,290.0
Truck931,290.0
Truck932,290.0
Truck933,290.0
Truck934,290.0
Truck935,290.0
Truck936,290.0
Truck937,290.0
Truck938,290.0
Truck939,290.0
Truck940,290.0
Truck941,290.0
Truck942,290.0
Truck943,290.0
Truck944,290.0
Truck945,290.0
Truck946,290.0
Truck947,290.0
Truck948,290.0
Truck949,290.0
Truck950,290.0
Truck951,290.0
Truck952,290.0
Truck953,290.0
Truck954,290.0
Truck955,290.0
Truck956,290.0
Truck957,290.0
Truck958,290.0
Truck959,290.0
Truck960,290.0
Truck961,290.0
Truck962,290.0
Truck963,290.0
Truck964,290.0
Truck965,290.0
Truck966,290.0
Truck967,290.0
Truck968,290.0
Truck969,290.0
Truck970,290.0
Truck971,290.0
Truck972,290.0
Truck973,290.0
Truck974,290.0
Truck975,290.0
Truck976,290.0
Truck977,290.0
Truck978,290.0
Truck979,290.0
Truck980,290.0
Truck981,290.0
Truck982,290.0
Truck983,290.0
Truck984,290.0
Truck985,290.0
Truck986,290.0
Truck987,290.0
Truck988,290.0
Truck989,290.0
Truck990,290.0
Truck991,290.0
Truck992,290.0
Truck993,290.0
Truck994,290.0
Truck995,290.0
Truck996,290.0
Truck997,290.0
Truck998,290.0
Truck999,290.0
Truck1000,290.0
Truck1001,290.0
Truck1002,290.0
Truck1003,290.0
Truck1004,290.0
Truck1005,290.0
Truck1006,290.0
Truck1007,290.0
Truck1008,290.0
Truck1009,290.0
Truck1010,290.0
Truck1011,290.0
Truck1012,290.0
Truck1013,290.0
Truck1014,290.0
Truck1015,290.0
Truck1016,290.0
Truck1017,290.0
Truck1018,290.0
Truck1019,290.0
Truck1020,290.0
Truck1021,290.0
Truck1022,290.0
Truck1023,290.0
Truck1024,290.0
Truck1025,290.0
Truck1026,290.0
Truck1027,290.0
Truck1028,290.0
Truck1029,290.0
Truck1030,290.0
Truck1031,290.0
Truck1032,290.0
Truck1033,290.0
Truck1034,290.0
Truck1035,290.0
Truck1036,290.0
Truck1037,290.0
Truck1038,290.0
Truck1039,290.0
Truck1040,290.0
Truck1041,290.0
Truck1042,290.0
Truck1043,290.0
Truck1044,290.0
Truck1045,290.0
Truck1046,290.0
Truck1047,290.0
Truck1048,290.0
Truck1049,290.0
Truck1050,290.0
Truck1051,290.0
Truck1052,290.0
Truck1053,290.0
Truck1054,290.0
Truck1055,290.0
Truck1056,290.0
Truck1057,290.0
Truck1058,290.0
Truck1059,290.0
Truck1060,290.0
Truck1061,290.0
Truck1062,290.0
Truck1063,290.0
Truck1064,290.0
Truck1065,290.0
Truck1066,290.0
Truck1067,290.0
Truck1068,290.0
Truck1069,290.0
Truck1070,290.0
Truck1071,290.0
Truck1072,290.0
Truck1073,290.0
Truck1074,290.0
Truck1075,290.0
Truck1076,290.0
Truck1077,290.0
Truck1078,290.0
Truck1079,290.0
Truck1080,290.0
Truck1081,290.0
Truck1082,290.0
Truck1083,290.0
Truck1084,290.0
Truck1085,290.0
Truck1086,290.0
Truck1087,290.0
Truck1088,290.0
Truck1089,290.0
Truck1090,290.0
Truck1091,290.0
Truck1092,290.0
Truck1093,290.0
Truck1094,290.0
